,id,text,Text_Only_Informative
802,1052216886681731072,another metoo allegation on kailash kher – singer varsha dhanoa accuses him of sexual misconduct,1
803,1052209280382832642,metoo more women speak out against akbar,1
804,1052213811883601920,fayedsouza asks director of csrindia ranjanakumari if of women present in parliament are not going to say a word do you expect a presence to make a difference metoo metooindia,1
805,1052225695563149312,the fire of metoo is burning the image of mj akbar whats more in this watch in newstoday live,1
806,1052215082778677249,metoo more women speak out against akbar,1
807,1052197994798309376,vetrimaarans powerful speech on sexual abuse amp metoo controversies link httpstcoiszhidyksm,1
808,1052210222305955840,heres presenting the first look of radhakyongorimainkyonkaala starring jimmy sheirgill and lulia vantur the film will be produced by studio elements amp directed by prem r soni nameshametherapists metoo,1
809,1052214540971245568,metoo salman khans exgirlfriend was sexually harassed at the age of,1
810,1052217075207430144,terrible situation for poor sambitswaraj actually his specialisation is not ‘ naari shakti ’ but ‘ hindu khatre me hai ’ so u can have him available fanatically shouting n audaciously communalising every issue on media but bjp on metoo ‘ na baba na ’,1
811,1052214767681658882,clean bowled by congress now this is another side of that metoo which happened with mohammad shami in past lady who lashes out with bunch of allegations against shami and had been in prime time of all the news channels for it waiting for new one who started this now,1
812,1052217656491814912,guess so will be next on metoo metoocontroversy metooindia meetoo by madhuridixit fakebollywood lol httpstcohouogpwlnf,1
813,1052215389902508032,fayedsouza asks director of csrindia ranjanakumari if of women present in parliament are not going to say a word do you expect a presence to make a difference metoo metooindia,1
814,1052219774292217857,fayedsouza asks sps juhiesingh as a women politician yourself do you believe that women politicians are not given the freedom to speak their mind as they are outnumbered amp intimidated by their male colleagues metoo metooindia,1
815,1052197252637360128,metoo artist jatindas accused of sexualharassment by conservationist,1
816,1052200220799496192,does this lady need education on legal provisions amp basics of metoo please educate this lawyer on how it works amp why billclinton should not be hauled for his abuse of power on an intern does hillaryclinton give bill a clean chit for his predatory escapades,1
817,1052195956626620416,here ’ s what salman khan ’ s rumoured girlfriend iulia vantur has to say about metoo,1
818,1052224137735884801,domestic violence awareness hasn ’ t caught up with metoo here ’ s why,1
819,1052204990184476672,metoo jatindas accused of harassment painter denies,1
820,1052203665589788672,domestic violence awareness hasn ’ t caught up with metoo here ’ s why,1
821,1052209741168967680,more than the threat of career destruction slander is a massive weapon used by the powerful aggressors to silence the victims slander traumatizes one for a long time mortal fear of that situation ensures many never open up on harassment metoo,1
822,1052222753636376576,this is why nanditadas said all men are potential rapists rapists were in the family itself well these feminazis dont know that karma pays metoo metooindia,1
823,1052206874358091778,its pathetic how the metoo movement has been reduced to meme material if some women lying affects the credibility of all women is the credibility of all men lost because some are rapists,1
824,1052210493346144256,why are our women parliamentarians silent mjakbar metoo metooindia fayedsouza,1
825,1052205189510381568,metoo is gaining the right momentum be it any face none would be spared come on india lets join hands and brave it all together lets not leave the fight to the victims in metooindia movement let us support every which way,1
826,1052217708614443013,bjps shainanc says let the investigation take place amp let people decide whos guiltyfayedsouza hits back journalists have accused mjakbar amp he still continues to be in the position of powerthat gives a clear message as whose side is the govt metoo metooindia,1
827,1052195945008558080,women shouldve shared metoo stories immediately bappilahiri httpstcoftgnhjaxqv,1
828,1052209888653262849,metoo my cartoon,1
829,1052210927427182592,sandhya therestlessquil this is my metoo story from when i was a student at sardar patel vidyalaya delhi httpstcokrafqcdeqk,1
830,1052207346791768064,men r not safe homes offices courts borders on roads at traffic red light stops hence vambam violence against men and boys awareness month is vambam in the name of equality injustice done to men metoo metooindia httpstcobnstzxseek,1
831,1052198192786345984,takes courage to talk about it shikhatalsania on metoo httpstcovcsyimggzv,1
832,1052219583258681344,now v know y nanditadas once allegedly said all men are potential rapists now u know y she promotes misandry metoo metooindia sonamakapoor reallyswara akshaykumar faroutakhtar looks like all those who preached feminism r the ones in soup karma returns with a bang,1
833,1052223957926076416,why do corporates shy away from unmasking managers who make sexual advances towards their colleagues what can hr do join the blchat on metoo with kamalkaranth cofounder xpheno and dprasanthnair cofounder indus partner on friday october pm,1
834,1052206819966251008,markets knew in advance isiliye dhfl ko itna dhoya metoo moment for dhfl,1
835,1052203510425669638,this delhi resident knew about a case of sexual abuse but didn ’ t know how to stop it — a phenomenon sociologists call the ‘ bystander effect ’ shrinath nair told brut india how the metoo movement gave him the courage to confront his dilemma,1
836,1052195010836279297,metoo noted artist jatindas refutes molestation charge leveled against him by green activist nishabora das claims the allegation has been brought against him to merely grab public attention and nothing else metooindia,1
837,1052218726806765568,metoo very pathetic to see whole metoo developments now real victims will be killed because society will not be able to distinguish between real and fake,1
838,1052205551445135360,metoo anirban das blah steps down from talent agency kwan after multiple allegations of sexual harassment,1
839,1052218086961635334,opening up another face of metoo campaign she is the same lady who alleged chetan bhagat of harassment and the answer after him posting this mail dated back in is really laughable,1
840,1052226508419284993,fayedsouza asks nawabmalikncp do you have the internal complaints committee inside the ncp for the people who are working in your party metoo metooindia httpstcofkllktmivd,1
841,1052218823858741250,indias metooindia metoo moments lights up the internet,1
842,1052205183369805824,vambam women can slap abuse amp beat shit out of man but thats ok because he is a monster october is national domestic violence awareness month because men also need protection vambam i thinks metoo metooindia,1
843,1052208346214752256,after metoo,1
844,1052198339976908800,ndtv my metoo moment httpstconiwwsgxolj,1
845,1052213096620544001,sussane khan metoo platform being used badly httpstcoilrnayuqpr,1
846,1052197531051053056,metoo iftda takes action against sajid khan followed by three complaints of sexual harassment against the director httpstcoyesbbikqwx,1
847,1052193993054859266,metoo takes courage to talk about it says ‘ veerediwedding ’ actress shikhatalsania,1
848,1052196095302881281,beware saif ali khan says he will punch a guy if he misbehaves with his daughter sara ali khan saifalikhan saraalikhan kedarnath simmba baazar metoo metooindia httpstcopbfejifrpr,1
849,1052205021297827840,kanganaranaut calls out bollywood hotshots for keeping silent on metoo watch video httpstcopkmlbqjbpa thenews,1
850,1052216001637609472,from understanding what sexual harassment really means to knowing how to cope with it at work join us and author journalist meghnapant for six meaningful sessions that take the metoo movement forward on october thursday indiehabitat firstpost,1
851,1052217309568282628,metoo why times up for the slimy office lothario nandbo,1
852,1052219637633441793,news metoo women scribe group seeks rajnath maneka intervention for fair probe against mj akbar,1
853,1052199196613173248,support metoo,1
854,1052209629478998023,as we acknowledge the courage that so many women have shown recently it ’ s time we had conversations about the way forward for metoo firstpost invites you to metooconversations where we move beyond hashtags amp encourage women to know their rights rsvp,1
855,1052208823077728259,every man shud stand up for fellow men to highlight male issues of healthjustice dipression ampmale suicides who vl accept tis challenge october is national domestic violence awareness month because men also need protection vambam metoo mentoo httpstcomzsztzhgjr,1
856,1052223041663631361,here i share my metoo story let it reach every woman metooindia,1
857,1052197597195030528,now its time for men too to come forward and expose them as well no doubt lots of men have faced the same situation in working place or elsewhere come forward and be a part of metoo metooindia metoocontroversy,1
858,1052197660482920448,“ naari shakti ” per lecture diya and then sambitswaraj was asked about allegations on mjakbar and he ran with his tail between his legs metoo,1
859,1052222406842970113,durgapuja navratrispecial navratri metooindia metoo retweeet vyp lets pray 🙏,1
860,1052224370599448577,metoo if you dont know what is sexualharassment then you must follow the link to know more,1
861,1052216873784233989,metoo anirban das blah steps down from talent agency kwan after multiple allegations of sexual harassment httpstcognqzedhxnh httpstcomknwyrnbdv,1
862,1052181941880012800,metoo in india aib loses lucrative deals may dissolve soon,1
863,1052171455197147136,effect of metoo 😂😂,1
864,1052173018884165633,metoo this is not mjakbar vs priyaramani this is govt vs priya says husband samar halarnkar,1
865,1052187403996340224,comedian kaneezsurka talks to ’ s snehabengani about improv comedy the challenges of being a female comedian in india taking her own time to process her metoo story and why we need more women humorists,1
866,1052188561955405824,so as suspected madam accepts she is doing god ’ s work even presstitute ndtv has given an official endorsement to it so madam goes to west metoo tanushreedutta,1
867,1052180218633437184,what is the metoo movement karso hollywoodmaker saxualharassamentact complains blamed trendingnews lewd karsoo,1
868,1052176239455334400,tanushree dutta who helped trigger indias metoo movement says inspired by god,1
869,1052178495349100544,coming up at pm as the metoo movement takes off in india a reality check on why gender equality at the workplace could be far far away shereenbhan,1
870,1052170149741121536,jatindas is the father of filmmakeractor nanditadas and a recipient of indians third highest civilian honour metoo metooindia read,1
871,1052187060071686146,she started it metoo movement,1
872,1052175167428804608,samiiiiy inamsaifi pritvx in sweetu miss you kiss you in metoo that too for does it make any sense or concent to be taken on stampaper with a stamping from registrar,1
873,1052171690216546304,now days after metoo httpstcojdvvbmyjpn,1
874,1052182019105525760,metoo my foot,1
875,1052172610853892096,this navratri let there be an awakening of consciousness let the durga in every woman be aroused let there be dignity for women at every corner in every sphere let there be no asuras to be tamed let there be fairness in the minds of people lets celebrate equality metoo,1
876,1052178062610071552,coming up at pm journalist tushita patel accuses union minister mj akbar of sexual misconduct amp assault she is the journalist to level charges against akbar metoo discussion with neerjachowdhury mpktstulsi priyammanisha bhayanayogita yougov shereenbhan,1
877,1052172755162951681,that guy checking priyankachopra boobs metoo,1
878,1052177385640980481,metoo director susiganesan accused by leenamanimekali httpstcordoumahfqy httpstcojghrnjuscr,1
879,1052169443969658886,bappi lahiri on metoo why didn ’ t these women file fir immediately httpstcolpaprcxbsl,1
880,1052178875348897792,metoo odisha painter jatindas accused of sexual harassment,1
881,1052183301895536642,who is backing mjakbar obvious one image that gives the complete picture of bjps fight for crime against women from snooogate to metoo the betibachao from bjp is more than evident,1
882,1052175406550437889,metoo now padmabhushan awardee jatindas accused by women of sexual harassment httpstcolqmhblhfad,1
883,1052182931433766913,is this 👇 episode also comes under metoo meetoo india if yesthen why not highlighted now isnt it अपने experience से इस पर रोशनी डाले कृपया । jeetensingh shuklapinku,1
884,1052182139469352961,metoo they tootwo we tootwo both too two,1
885,1052187770674761728,pl hear what amp parineetichopra are saying for metoo👍 this is the start of change for women ’ s safety in india speak up,1
886,1052171950318120960,this on behalf of my mother grindelia bhattacharya who drew this courtesy cvegaislas on pinterest why should there be a metoo movement in a society where women are worshipped as symbols of feminine power cant our fiercely patriarchal society change for the better,1
887,1052188201903886336,if this would had happened with girl done by men then this topic would be trending right now but see no place for men metoo tictocnews really shamless,1
888,1052172793968611329,first case of metoo,1
889,1052176312301961216,tanushree dutta who helped trigger indias metoo movement says inspired by god httpstcoothzkiinbx,1
890,1052181525947531264,spot the progressive periyarists and intellectual dravidians who fight for women empowerment but questions and insults chinmayi on metoo include that in the samacheer kalvis syllabus as the definition for bonguness and dubakurness adayinporalislife,1
891,1052173984249389057,the country where a few people don ’ t mind raping a dead body a month old tiny or a yr old woman is demeaning the metoo women tarana burke by all means,1
892,1052188770953547776,metoo fallout kwan founder anirbanblah asked to step down httpstcodvefhpnjxj,1
893,1052191988571824128,in the wake of the metoo⁠ ⁠ movement one would appreciate if amazon refrains from sending unsolicited marketing materials in this case bookmarks of people who ’ ve been called out indiametoo,1
894,1052182473654726656,mjakbar vs priyaramani i am shocked to see this how can this fella still be in the cabinet amp at the same time not feeling ashamed let me brazenly ask for support from the people of my country to make it vs from vs our girls need help metoo metooindia,1
895,1052175768833445888,bappi lahiri on metoo movement women shouldve shared their stories immediately,1
896,1052173507822534656,false rape case to extort money metoo metooindia fakecases httpstcokyhldcegng,1
897,1052180195652722688,the great spokesperson of bharatiya janata party sambitswaraj s reply on mjakbar salute to you sir metoo metooindia metoocontroversy,1
898,1052171179769942016,yrf terminates its employ ’ s services over metoo allegations,1
899,1052169765379223552,malayalam director siddique slams akshaykumar and aamirkhan for supporting metoo,1
900,1052193393911058435,watch woman in karnatakas davanagere thrashes a bank manager for allegedly asking sexual favours to approve her loan october it is real metoo metooindia,1
901,1052185904444366853,tanushree dutta who helped trigger indias metoo movement says inspired by god,1
902,1052184214064570368,what metoo can achieve for the time being gautambenegal httpstcodflpssmbow,1
903,1052189357153505281,one more woman calls out mjakbar my cartoon for firstpost details metoo metooindia,1
904,1052189189691727872,woman in karnatakas davanagere thrashes a bank manager for allegedly asking sexual favours to approve her loan this is how a woman must treat molester on the spot instead of tweeting metoo⁠ ⁠ mjakbarmustgo,1
905,1052173653905997824,metoo – movement against sexual harassment and assault httpstcotmxiywyrjc,1
906,1052188367142567936,while me too needs to be acknowledged amp supported we must start a new movement called how dare you to stop this exploitation forever metoo meetooindia metooindia,1
907,1052177332973330433,metoo movement completes one year top facts,1
908,1052182120070860802,exclusive salmankhan ’ s exgirlfriend somyali shares her metoo movement in bollywood,1
909,1052176363787100160,why indias metoo movement is not going to fizzle out anytime soon subuhis sexualharassment,1
910,1052175441774239744,punjabi song laung laachi sensation mannat noor opens up about metoo movement httpstcoexxocrnkfp,1
911,1052181831867609089,found my old collegemate on facebook today i just told her missing those school days she replied immediately metoo i got so scared that i blocked her immediately 😥 dont ask me youtoo ditto i am just scared of false allegation on my fame😜😜,1
912,1052176594830159873,beware todays sweetu may be tomorrows metoo,1
913,1052175886919716869,a battery of lawyers and the might of the indian government throwing its weight against one lone woman mjakbar metoo mjakbarstepdown,1
914,1052193018470576131,gautamghosh premk google global trends image of india as i said earlier every woman has a metoo story just few have spoken out metooindia,1
915,1052177151477215232,there is going to be a great war in world menvswomen metoovsmentoo mentoo mentooindia metoo metooindia voteredtosaveamerica votered mgtow wake up people banish the toxic feminist idiots destroying real innocent men lives and spoiling the real great womentime has come,1
916,1052189990548058112,the hindus kerala editor cgouridasan nair accused of sexual harassment by delhi based journalist yamini nair gets his retirement a little early metoo read more download dailyhuntapp httpstcocgwxuqlrzx,1
917,1052189982964748288,worldfoodday bizarre ideas that gave us food for thought notthatnairita aloknath metoo donaldtrump,1
918,1052178769966845952,with emergence of metoo movement which is heating up the political scene another hot potato for pmmodi is brewing up ias officerpradeep sharma of gujarat cadreconfidante of ms mansi sonia snoopgate suffereris poised to file fir against pm metooindia modimadedisaster,1
919,1052180117097713666,इसको कहते हैं नहले पे दहला यहां metoo metooindia metoocontroversy meetooindia mjakbar नहीं फौरन हिसाब watch woman in karnatakas davanagere thrashes a bank manager for allegedly asking sexual favours to approve her loan october,1
920,1052180223796613120,if you are someone swallowing an unfortunate event of sexual harassment violence or rape then write us at editorelectionfactsin or ping us a note on instagramfacebook metooindia metoo httpstcoolhdbtfbqt,1
921,1052174065606090757,“ we have to be responsible about naming people media trials have also ruined reputations and families we have to be very balanced about this ” says poojabhatt divyaunny metoo,1
922,1052170897417629697,more men are heroes for the zeroes who could have been heroes metoo,1
923,1052169189786443776,it appalls me to read till the end what the victim has to say as many horrifying stories as the number of metoo it takes a sea of courage for the woman to dig it out of her darkest corners please dont shame her 🙏 heres my contribution to the movement a fiction though,1
924,1052173079881777157,defensive strategy for men to be taken in future against metooindia metoo,1
925,1052176568087244800,alok nath rejects iftda notice association to take strong stand click to read more metoo aloknath alligations news maharashtratoday,1
926,1052176950003990533,metoo survivor abused shamed by kashmir women ’ s collective,1
927,1052173391602409472,also law against rapeampsexual abuse was made v strict after nirbhaya u have no right make joke of metoo when case women hav publicly named mjakbar as editor of abusing them edit is childish amp disrespectful of all women who seek justice sexual,1
928,1052170047966380033,the metoo tracker by the indian express httpstcorzcpjlnahh,1
929,1052155903850340353,metoo molestation allegation surfaces against padma bhushan recipient artist jatindas complainant nishabora claims das misbehaved with her in,1
930,1052167266668830720,metoo padma bhushan awardee artist jatin das accused of sexual abuse httpstcombbmsnabqa httpstcorcdotkzork,1
931,1052168615011614720,ndtv congress should also sack great grand son of lokmanya tilak who is facing rape charges metooindia metoo,1
932,1052137275100868608,implicatedh rashtrapatibhvn narendramodi pmoindia hmoindia officeofrsp rsprasad deepikabhardwaj trehanbarkha htgurgaon mlkhattar cmohry anilvijminister captabhimanyu raoinderjits raonarbir ramanmalik deependershooda randeephooda manekagandhibjp swatijaihind vijayarahatkar ranjanakumari ncwindia ministrywcd hrdministry rajnathsingh sudhirchaudhary rajatsharmalive mimansazee bdutt supriyasule poojabeditweets anupampkher virendersehwag sard sardanarohit asyounotwish mrsgandhi chetanbhagat durjoydatta zakirism dna extortion amp threatening for falserapecase fakecase metoo metooindia,1
933,1052152450348605440,ndtv mjakbar shameless person from a shameless party pmoindia metoo shameless httpstcoegsgfspqiu,1
934,1052137010280845312,vetrimaarans powerful speech on sexual abuse amp metoo controversies lgbtq link,1
935,1052138295449141248,extortion amp threatening for falserapecase fakecase rashtrapatibhvn narendramodi vpsecretariat amitshah amitshahoffice officeofrsp rsprasad tsrawatbjp thearvindpandey prakashpantbjp deepikabhardwaj trehanbarkha ajaytamtabjp drrpnishank metoo metooindia,1
936,1052143991452553221,top indian journalist and minister mj akbar sues journalist priya ramani over sexual assault allegations metoo mjakbar priyaramani sexualassault resign,1
937,1052166509793955840,ready to fight says priyaramani after mjakbar sues her over metoo read here priyaramani metooindia meetooindia metoocontroversy,1
938,1052139636510867456,this made my day bechare sanskari babu ndtvindia ravishndtv metoo bollyhungama bollywoodlife bollywoodgandu beyondlimits,1
939,1052150749512257538,bsp leaders son waving gun at delhi hotel metoo,1
940,1052150337119969280,salman khan ’ s exgirlfriend somy ali speaks out on metoo alert read more thenews,1
941,1052144192632365056,metooindia as metoo movement takes india by storm here ’ s what data says about sexual harassment of women at workplace read more,1
942,1052141336508284928,this boy 👇 is going to be in trouble after years metoo httpstcokgijagigoo,1
943,1052151256393891840,metoo activist nishabora named padma bhushan winning artist jatindas claiming he molested her years back in delhi,1
944,1052145427200561158,it ’ s better late than never salman khan ’ s father salim comes in support of metoo,1
945,1052144559726231552,oh yeah metoo metooindia,1
946,1052136552900509696,reallyswara parvatweets and meghnagulzar tell anupamachopra about the next steps for metoo in cinema full conversation coming soon on filmcompanions youtube channel,1
947,1052155248502923264,metoo in support of women,1
948,1052154524045996032,aabhaasam actress divya hurls metoo charges against alencier,1
949,1052151065255149568,tanushree dutta who triggered indias metoo says god used me to start something httpstcowpxxjcefvb,1
950,1052160433539477504,metoo a picture says everything navratri normaldays women womens girls,1
951,1052168777360584704,now media said it is a publicity stunt because it is about salman khan so why they supports tanushree in nana patekar s case metoo salmankhan nanapatekar tanushreedutta poojamishra httpstcodbrifbaelo,1
952,1052166277077188608,breaking aap supports the metoo campaign demands resignation of mjakbar from modi govt cabinet and a proper investigation to all such allegations by various girls across different domain women must raise their voice against such ppl priyaramani anoobhu therestlessquil,1
953,1052164951748546562,exclusive metoo effect anirbanblah sacked from deepikapadukone s the live love laugh foundation,1
954,1052163952501772288,sethiab amdilip chhabrageeta prasadperla snojha durgamaddikonda bachaoindiako ramakirao harshkkapoor akgnisnam lillymarypinto savitritvs yessirtns aamadmigs spsurana tanjorecoffee krishnakacker goupalkanand birajanath ssatyanweshi sksism chaywalli narendramodi rahulgandhi incindia by the way have you heard the latest on metoo in the heat of great indian movement metoo hillary clinton had to clarify that love between her husband ex president bill clinton amp secy at white house ms monica levansky was a real one amp not abuse of power an ideal wife,1
955,1052145719820345344,india burning with metoo metooindia,1
956,1052152909314445315,joint stakeholder meet for womens safety meeting convened by mla saurabhmlagk and coordinated by gargi college chairperson atul kotra ji with dtc delhi police home guard dmrc and transport department to address student and faculty reports metooindia metoo timesup,1
957,1052151953130582017,realhistorypic farah khan ko bhi kaam dena bandh kaar de nah chahi yeh she is even more rude and also one of god mother of promoted male casting cauch for her desire metoo,1
958,1052167380833640450,bappi lahiri on metoo why didn ’ t these women file fir immediately httpstcoimtaxsjlqv,1
959,1052148815858417664,this is not a revenge campaign i lost years of my life tanushree lokhandwalabom metoo newindia,1
960,1052167481014374401,this is how metoo started,1
961,1052146584664899584,some of you think beating up is the answer and women should be stronger here it seems that women had to finally resort to violence but we dont want statelessness do we metoo metooindia source inshorts,1
962,1052141807235031040,black magic😂😂😂 kuchh to believable story bana leti metoo feminismiscancer mentoo httpstcowulkvyycfw,1
963,1052151942691078145,india prime ministermetoo mj akbar writes to pmo govt to take decision soon,1
964,1052168286492708864,exactly whats wrong with metoo thats unaccompanied by a proper court case against the accused falselynamed,1
965,1052154992897941505,metoo actor divya gopinath comes out against alencier,1
966,1052138042314506241,guys if u r facing any false metoo movement anywherethe only helpline to save u is,1
967,1052154911369125889,metoo iftda takes action against sajid khan followed by three complaints of sexual harassment against the director httpstcotmpybcsvdv,1
968,1052139072590757889,the other side of metoo every celeb stating in their posts is proven offenders proving the crime is an imp aspect please dont make the person guilty and make him suffer for the crime he might have not committed like gkhamba nanapatekaar crime against them is not proved yet,1
969,1052165204199579653,metoo impact dalip tahil records consent of actress before rape scene metooindia,1
970,1052136922120933376,metoo a cause for concern in pakistan one idea behind metoo is that a culture of believing women should be created must visit httpstcopbnpcujtsl,1
971,1052139174445363201,metoo ‘ stree ’ actress florasaini sends legal notice to former boyfriend and producer gaurang doshi httpstcohyrfznvjhc httpstcoexjjahqewa,1
972,1052146988588945408,metooindia meetoo metoo dsktalks this is better than harassment allegations 👍,1
973,1052146525659377669,probably good to start when boys are young metoo support is strong among my kids ✌🏼,1
974,1052153936117813248,any more chutiyapa this metoo brute rahulgandhi ur withchy mom sud also join d band her bargirl time njoyments wid ur scindia amp pilot uncles of racsal incindia die congees die,1
975,1052147413073518592,hope metoo movement in india doesnt get dissolved rakulpreet httpstcobqawzlomhx,1
976,1052156793810497536,metoo wave hit bcci ceo rahul johri goes on leave httpstcosdnnpoaveg,1
977,1052142241613926400,metoo and mrbean saved himself,1
978,1052162826788204544,a diabolical act for lust could cause a catastrophic unwanted childbirth and that is impermissible here i have tried to represent the events of violent crime artgoobi stoprape metoo nomeansno justiceforrapevictims,1
979,1052143968475996160,no so called metoo fakecases mentoo feminismiscancer speakupman,1
980,1052158259514302464,metoo another woman journalist accuses mjakbar of sexual harassment,1
981,1052149295242067968,metoo campaign completes one year,1
982,1052139728873566209,actressharshika manukumarjain xiaomi xiaomiindia would have been better if promoted metoo campaign obviously this isnt for charity you are promoting mi,1
983,1052167590397673472,v shocking read an edit on konkanibhangarbhuypaper of belittling d metoo campaign in v irresponsible manner d edit writer is totally insensitive d issues of gender sensitivity gender justice at workplaceamp betrays pathetic understanding of d larger,1
984,1052148663290552320,metoo activist nishabora named padma bhushan winning artist jatindas claiming he molested her years back in delhi,1
985,1052160408453337088,metoo one of indias most feted artists alive padma bhushan recipient my molestor long post alert indiametoo and so many other women starting with rxyxsx thank you for so much tweets green activist nisha bora levelling allegations against eminent artist jatin das,1
986,1052163336207552512,thats shameful dhruvrathee ravishndtv metoo metooindia,1
987,1052163136105709569,indian womens press corps iwpc writes to rajnathsinghin and manekagandhibjp hope govt will rise to the occassion and ditch its apathy to the sexual harassment allegations including those against mjakbar metoo,1
988,1052163976832856064,please help me from humanity metoo,1
989,1052145690879483904,the women should be as courageous as this karnataka woman otherwise we have many stories of accusing blaming the harassers and endedup with metoo meetooindia metooindia metoomovement women metoocontroversy bollywood httpstcogwqwrmoidl,1
990,1052162371102359552,tanushree dutta who helped trigger indias metoo movement says inspired by god,1
991,1052158052990742529,metoo ‘ you greeted in underwear forcibly kissed ’ women accuses akbar,1
992,1052136976177094656,tanushreedutta – bollywood actor who helped trigger india ’ s metoo movement ‘ inspired by god ’,1
993,1052151334726643714,breaking bcci ceo rahul johri goes on leave to prepare explanation for anonymous metoo allegation metooindia,1
994,1052142527434944512,metoo be respectful to women for they are the mothers of mankind narendramodi pmoindia nheptulla nsitharaman sushmaswaraj smritiirani fadnavisamruta shwetashalini pathanasmakhan kalpanadivith foziazulfiquar,1
995,1052145226058469376,this is making me so happy metoo metoorising metooindia timesup,1
996,1052153916983513088,after metoo,1
997,1052156735551627265,with the metoo tracker we take a look at all the cases that have come up during the campaign the accusations levelled and how the accused have responded stay up to date with our metoo reportage here,1
998,1052151341467009024,swedeninbd amp বহ্নিশিখা bonhishikha organized a performance and facilitated conversation on gender roles amp metoo movement in dhaka audience comprised of members from the development community swedish businesses diplomatic community alumni and was followed by a reception,1
999,1052152308874657792,himtoo metoo issued in public interest friendsforever,1
1000,1052159232550871040,fake aishwarya rai metoo tweet against salman goes viral httpstcoxkhjinvuhp,1
1001,1052154402960756738,etailers generated a bumper sale of crores in days million buyers sold over million mobiles ipads were sold every hour shoes were sold every second of buyers are from tier amp some dolteconomists say abhi mandi hai metoo,1
1002,1052164386465275904,actor divya gopinaths metoo allegation against alencier,1
1003,1052118336895688704,the metoo we want vs the metoo we get,1
1004,1052126957943439360,update mjakbar ’ s legal team yet to respond to journalist tushita patel ’ s sexual harassment charges metoovsakbar metoo metooindia,1
1005,1052136030776815616,iftda takes action against sajid khan metoo fallout sajidkan metoo metooindia,1
1006,1052115153938931712,is this metoo campaign seems to be as intolerance campaign of at the eve of generalelection i think so please examine this pmoindia narendramodi narendramodiin narendramodia narendramodib amitshah,1
1007,1052116797883916289,metoo movement shows indias soul is decaying filmmaker maheshnbhatt,1
1008,1052121820793659392,vs m j akbar amp lawyers team vs priya ramani defamation suit filed by mj akbar and in vakalatnama वकालतनामा mentioned he has ninety seven lawyers team fighting for him against one woman priya ramani i m strongly in support of metoo priyaramani,1
1009,1052115331244683264,apt ht yasasmin metoo,1
1010,1052120688058884096,kangana questions karanjohar ’ s silence on metoo says he glorifies casanovas and makes women look like barbie dolls httpstcoxmkmspsozo,1
1011,1052132869236293633,mj akbar sues one of his accusers after metoo allegations read,1
1012,1052123347776024576,luckiest guy in the world metoo,1
1013,1052125692635308033,kya kiya kisi neh aajtak is aurat ke khilaf justice delayed ab tak radhemaa selfproclaimedgodwoman dharam religion i the garb of religion criminal activities shame metoo aajtak update yeh hai,1
1014,1052131060002086912,metoo kollywood chinmayi speaks on breaking her silence northeast today,1
1015,1052115826629926912,truth my only defence journalist sued by mj akbar over metoo charges,1
1016,1052125837271556097,how to face tough questions it has nothing to do with current govt 🙃😉 metoo rafaledeal zoobear dhruvrathee thewirein,1
1017,1052126617907019776,breaking another journalist tushita patel has accused mjakbar of sexual harassment patel says mj akbar greeted me in his underwear akbar kissed me tushita patel in an empty conference room metoovsakbar metoo metooindia,1
1018,1052135705697169410,preserve your honour youtoo can avoid being a victim of metoo get to know islam the only religion on the face of the earth demanding hijab for men before hijab for women qur ’ an call to discuss about modesty in islam at our toll free no,1
1019,1052130021857419264,metoo i want wasim to recollect and apologise publicly guwahati girl,1
1020,1052125750940364800,here is the other worrying statistic of those who were sexually harassed at workplace did not report to the senior mgmthr clear that there is lack of awareness social stigma amp lack of trust manekagandhibjp metoo⁠ metooindia⁠ ⁠⁠indiametoo httpstcoftpjuzkitd,1
1021,1052116427765821440,our digitalnewspapers and cellphones seem to be buzzing with metoo updates the metoo campaign seems to have gone viral are individuals finally waking up and gearing up to bring down molesters looks like download the paperboyapp now,1
1022,1052130728979456001,metoo bollywood talent manager anirban blah asked to step down after harassment allegations httpstcofoqfgbyrya httpstcokzuwbdviuo,1
1023,1052117400655663104,a former upa minister tried to kiss me on the mouth each time we met journolady metoo timesup sexualharassment httpstconllsyewtus,1
1024,1052120775900065792,metoo metooindia metoomovement mentoo the new indian express illustrations illustrator artwork news,1
1025,1052116332228071426,metoo grows up as the theme of pandals and ramleela httpstcodeyerlzzfs httpstcowdnlbiirlu,1
1026,1052131852297748480,metoo for mens may be no its india,1
1027,1052123692593963008,latest metoo incident in karnataka state bank managers indecent behaviours reaction by the customer బ్యాంక్ మేనేజర్‌ను చెప్పుతో కొట్టిన మహిళ,1
1028,1052129435338661888,must watch “ it ’ s fun being sexual but only when it ’ s consensual ” sings mumbai girl amid metoo,1
1029,1052114999555035136,metoo nawazuddin siddiqui didn ’ t stand against my harassment – chitrangada singh,1
1030,1052116433461698561,metoo movement varsha singh dhanoa accuses kailash kher of sexual harassment itvideo more videos,1
1031,1052130691012530176,dear women you need to do this whenever someone tries to misbehave or assault you then you will never need to say metoo httpstcozcmpzxiifg,1
1032,1052118505317945345,metoo nsui president fairoz khan quits after sexual harassment allegations congress accepts resignation news,1
1033,1052126765307613184,“ your lewd and obscene actions have brought disrepute to indian film and television directors ’ association it read sajidkhan metoo httpstcoqfcdcmreyt,1
1034,1052125514666627073,google trends map exhibits how metoo shines out in every corner across india google metoo,1
