,id,text,Support
646,1052160408453337088,metoo one of indias most feted artists alive padma bhushan recipient my molestor long post alert indiametoo and so many other women starting with rxyxsx thank you for so much tweets green activist nisha bora levelling allegations against eminent artist jatin das,1
647,1052163336207552512,thats shameful dhruvrathee ravishndtv metoo metooindia,1
648,1052163136105709569,indian womens press corps iwpc writes to rajnathsinghin and manekagandhibjp hope govt will rise to the occassion and ditch its apathy to the sexual harassment allegations including those against mjakbar metoo,1
649,1052136976177094656,tanushreedutta – bollywood actor who helped trigger india ’ s metoo movement ‘ inspired by god ’,1
650,1052145226058469376,this is making me so happy metoo metoorising metooindia timesup,1
651,1052154402960756738,etailers generated a bumper sale of crores in days million buyers sold over million mobiles ipads were sold every hour shoes were sold every second of buyers are from tier amp some dolteconomists say abhi mandi hai metoo,1
652,1052136030776815616,iftda takes action against sajid khan metoo fallout sajidkan metoo metooindia,1
653,1052115331244683264,apt ht yasasmin metoo,1
654,1052120688058884096,kangana questions karanjohar ’ s silence on metoo says he glorifies casanovas and makes women look like barbie dolls httpstcoxmkmspsozo,1
655,1052125692635308033,kya kiya kisi neh aajtak is aurat ke khilaf justice delayed ab tak radhemaa selfproclaimedgodwoman dharam religion i the garb of religion criminal activities shame metoo aajtak update yeh hai,1
656,1052131060002086912,metoo kollywood chinmayi speaks on breaking her silence northeast today,1
657,1052130021857419264,metoo i want wasim to recollect and apologise publicly guwahati girl,1
658,1052125750940364800,here is the other worrying statistic of those who were sexually harassed at workplace did not report to the senior mgmthr clear that there is lack of awareness social stigma amp lack of trust manekagandhibjp metoo⁠ metooindia⁠ ⁠⁠indiametoo httpstcoftpjuzkitd,1
659,1052116433461698561,metoo movement varsha singh dhanoa accuses kailash kher of sexual harassment itvideo more videos,1
660,1052130691012530176,dear women you need to do this whenever someone tries to misbehave or assault you then you will never need to say metoo httpstcozcmpzxiifg,1
661,1052126765307613184,“ your lewd and obscene actions have brought disrepute to indian film and television directors ’ association it read sajidkhan metoo httpstcoqfcdcmreyt,1
662,1052125514666627073,google trends map exhibits how metoo shines out in every corner across india google metoo,1
663,1052132534438514688,actress who helped trigger indias metoo movement inspired by god,1
664,1052123438083493888,so how does varungrover get closure will media that passed judgement instead of delving into the depths of the matter apologise publicly this is why i say that anonymous allegations allegations not followed up by complaints have no place in metoo,1
665,1052114873868607490,kangana ranauts sister rangoli thrashes haters for saying shes using metoo movement for publicity,1
666,1052131411237511168,yrf sacks top executive after aspiring actress reveals metoo experience,1
667,1052130633819009024,woman in karnatakas davanagere thrashes a bank manager for allegedly asking sexual favours to approve her loan this is how a woman must treat molester on the spot instead of tweeting metoo,1
668,1052132143353274368,mjakbar to be defended by lawyers many aming them women metoo metooindia mjakbarmustgo mjakbarstepdown,1
669,1052120579485196288,what is happening nowadays metoo feminism httpstcoqpmqbqhckl,1
670,1052127296453300224,read our cover story to know all about the metoo movement and what the industry is doing to make it better kunalbuzz mullenlowegroup sudhirnayar pratapbose singhppratap sidharthrao shilpachitre,1
671,1052134683973218305,this is how a woman must treat molester on the spot instead of tweeting metoo httpstcoljwnrkmjpi,1
672,1052134102663450624,metoo is nothing but digitalmoblynching of men,1
673,1052135018204561408,girls from as young as may be dedicated to the goddess it ’ s illegal since the jogini commission estimated that there are joginis in the states of telangana and andhra pradesh almost all joginis are dalits metooindia metoo,1
674,1052114975638966272,metoo may be 🤕,1
675,1052116437555245056,metoo iftda takes action against sajid khan followed by three complaints of sexual harassment against the director httpstcocmhatjliil,1
676,1052115828613758976,nehadhupia metoo best clean up act to happen,1
677,1052111092233752576,kangana ranauts sister rangoli thrashes haters for saying shes using metoo movement for publicity,1
678,1052108839644991488,fakemetoo wrt case below i support the victims of sexual harassment coming forward and expressing themselves but not every person is satyavati some people claim false accusations of sexual violence for personal gain metoo metooindia httpstcoxeponikctb,1
679,1052113909463814144,together we can rock the world victoria principal actress metoo timesup,1
680,1052112130638516225,marriage to cruise protected me against sexual abuse kidman metoo httpstcooqnfivjlni,1
681,1052110883835469824,narensbj kasthurishankar chinmayi actorsiddharth therestlessquil gvprakash thedeverakonda vijaysethuoffl i was once cheated on online purchasing plz don ’ t buy stuffs from this guy he is fraud he won ’ t send you the item metooindia metoo,1
682,1052107740737286144,sugandharawal rakulpreet iansindia bazingaent indianexpress a revolution for women is taking place very good for the society and its time to bring that change in the society i support metoo movement,1
683,1052101767763255296,metoo storm now hits bollywood ’ s talent manager anirban das blah httpstcoyatvltitii,1
684,1052107026439045120,dont be ashamed dont be scared dont bury dont let it fester and corrode your soul lets speak lets keep this fire going sandymridul powerful quotes by women who are becoming the faces of the metoo movement in india metooindia,1
685,1052108416854970368,metoo fallout anirban blah has stepped down following allegations of sexual misconduct pending investigation httpstcocfvjdzoobe,1
686,1052109765059309569,downlaod eyewatch now metooindia metoo,1
